"","YEAR","month","LATITUDE","LONGITUDE","SURF.TEMP","BOT.TEMP","BOT.SAL","SURF.CHLOR","BOT.OXY","effort","count","rscpue","BATHYMETRY","RUGOSITY","PLATFORM","PIPELINE","GRAVEL","MUD","ROCK","SAND","CARBON","REEF","PA","logrscpue","rand","Validate"
"7035",1997,7,28.87,-92.78,30.61,24.55,35.87,-0.356674943938732,2.8,69,8,0.115942,26,1.62924053973028,0,0,100,-5.54e-13,8.22e-14,0,0.639840543,0,1,2.07399171833301,5580,"TRAIN"
"16068",2011,6,28.94,-91.45,29.07,28.94,30.76,0.947789398933526,5.3,30,0,0,12,2.09186406167839,0,1.929297638,0,100,1.3e-13,4.26e-14,1.886874318,0,0,0,5581,"TRAIN"
"18026",2014,6,28.13,-84,27.54,22.55,36.02,-0.616186139423817,7.4,30,0,0,42,2.2082744135228,0,0,20.3963356,8.593402863,14.75654316,62.63841248,0.306212842,0,0,0,5582,"TRAIN"
"21692",2019,6,27.73,-96.39,28.65,20.81,36.26,-0.385662480811985,5.1,30,17,0.5666667,62,3.3357695763397,0,0,2.343071699,79.83552551,13.86145687,14.13453102,0.85515362,0,1,3.55534811863227,5583,"TRAIN"
"4836",1994,6,26.02,-96.42,28.26,19.37,36.52,-2.30258509299405,4.5,25,0,0,93,3.64021428213266,0,0,6.568820953,74.66119385,0,18.73903084,0.9800542,0,0,0,5584,"TRAIN"
"21282",2019,6,25.35,-81.65,30.21,30.22,35.66,-4.60517018598809,5.9,30,0,0,11,1.62924053973028,0,0,25,-1.1e-12,5.4e-13,75,1.012819886,0,0,0,5585,"TRAIN"
"3777",1992,7,28.72,-92.86,29.34,22.24,35.82,-1.83258146374831,4.5,27,4,0.1481481,33,2.2082744135228,0,0,16,20,1,56,0.773331285,0,1,2.29141150026105,5586,"TRAIN"
"19059",2015,7,28.57,-91.06,30.11,26.16,36.3,-0.0943106794712413,4.6,30,0,0,28,2.77881927199042,0,2.11732923,7.11e-15,100,2.09e-13,-1.42e-14,1.22505331,0,0,0,5587,"TRAIN"
"19690",2016,7,28.86,-83.39,30.76,29.95,34.86,-1.02165124753198,6.4,30,0,0,16,2.2082744135228,0,0,13.5,9.24e-14,1.88e-13,86.5,0.961345255,0,0,0,5588,"TRAIN"
"10320",2002,7,28.59,-93.44,27.73,26.53,36.04,-1.77195684193188,5.6,43,5,0.1162791,36,2.31253542384721,0,0,23.69238663,42.61820602,0.224679351,34.76799393,0.936311126,0,1,2.0765305588776,5589,"TRAIN"
"11288",2004,6,28.04,-95.78,28.31,22.79,36.28,0.524728528934982,6,55,2,0.03636364,46,2.71469474382088,0,0,5.884057522,61.75548172,2.658948898,32.27156448,0.973966897,0,1,1.15745285726247,5590,"TRAIN"
"18341",2014,7,29.19,-84.8,28.76,23.79,35.93,-0.63487827243597,6.5,30,1,0.03333333,34,2.31253542384721,0,0,15.95429707,6.474200249,4.298544884,72.62577057,0.47248441,0,1,1.09861222200144,5591,"TRAIN"
"4851",1994,6,26.45,-97.2,25.7,24.01,35.76,-0.967584026261706,5.6,17,1,0.05882353,15,2.71469474382088,0,0,4.5,24,2.67e-14,65,0.300000012,0,1,1.51059208558968,5592,"TRAIN"
"3722",1992,6,28.29,-95.48,29.17,21.77,36.02,-2.30258509299405,6.2,24,0,0,36,2.40694510831829,0,9.24672,4.617024899,55.02600098,0,40.40940475,0.855145276,2,0,0,5593,"TRAIN"
"16807",2012,6,26.65,-82.39,29.24,29.24,36.43,0.867100487683383,6.2,30,0,0,13,2.57261223020711,0,0,46.20026779,13.41155815,0,26.69001198,0.368647516,0,0,0,5594,"TRAIN"
"22288",2021,6,29.35,-85.8,25.48,21.77,36.1,-1.46967597005894,6.4,30,0,0,53,3.43720781918519,0,0,13.5,1.5,1.78e-15,85,0.790080309,0,0,0,5595,"TRAIN"
"12709",2006,7,29.59,-92.82,30.06,29.06,30.8,1.90805992492422,3,33,0,0,8,2.09186406167839,0,3.599380141,3.02e-14,100,3.31e-14,3.55e-14,1.200000048,0,0,0,5596,"TRAIN"
"22175",2021,6,26.54,-83.56,27.6,21.15,36.38,-4.60517018598809,5.9,30,0,0,61,2.40694510831829,0,0,20.72542953,8.50004673,9.716275215,73.07674408,0.479541689,0,0,0,5597,"TRAIN"
"17687",2013,6,28.12,-91.94,30.77,19.56,36.47,-0.430782916092454,4.1,31,0,0,88,3.22286784613774,0,2.707997551,14,43.43434525,100,39.5,1.202666759,0,0,0,5599,"TRAIN"
"6921",1997,6,27.98,-96.89,29.9,27.56,32.93,1.0681530811834,3.6,38,0,0,12,2.4932054526027,0,0,0,7.5,1.15e-14,92.5,0.200000003,0,0,0,5601,"TRAIN"
"13011",2007,6,28.61,-94.71,28.73,26.16,36.15,0.65232518603969,4.2,50,1,0.02,31,2.40694510831829,0,0,8.646711349,44.95317078,0.134663984,43.96561813,0.783076048,0,1,0.78845736036427,5602,"TRAIN"
"20930",2018,7,28.6,-93.41,30.94,22.39,36.16,-1.02165124753198,3.5,31,20,0.6451613,37,2.40694510831829,0,0,23.69238663,42.61820602,0.224679351,34.76799393,0.936311126,0,1,3.68159493632157,5603,"TRAIN"
"17465",2013,6,29.62,-86.19,29.06,21.19,36.46,-1.04982212449868,6.3,30,0,0,80,3.64021428213266,0,0,5,2,0,60.5,0.24752818,0,0,0,5604,"TRAIN"
"21735",2019,6,28.95,-93.82,29.51,25.72,34.7,0.198850858745165,2.9,31,1,0.03225806,22,1.62924053973028,0,0,11.51758385,28.66697311,0.278381228,59.26159668,0.754327655,0,1,1.07687220972401,5605,"TRAIN"
"6193",1996,7,28.59,-90.42,29.63,21.74,36.07,1.62531126159039,1.3,23,2,0.08695652,34,2.83907846350861,2,11.4856,0,100,1.42e-13,-2.13e-14,1.00511837,0,1,1.82735039754754,5606,"TRAIN"
"20918",2018,7,29.35,-93.15,30.1,27.16,34.18,-0.59783700075562,1.8,30,1,0.03333333,16,1.96009478404727,0,10.32605415,3.62e-14,50,1.96e-14,50,0.797599137,0,1,1.09861222200144,5607,"TRAIN"
"18771",2015,6,28.49,-84.56,28.12,22.42,40.28,-4.60517018598809,7.7,30,0,0,56,3.09557760852371,0,0,100,3.62e-13,7.11e-14,-7.11e-14,0.478170484,0,0,0,5608,"TRAIN"
"17343",2013,6,28.41,-84.37,26.15,21.2,36.32,-1.42711635564015,6.7,30,0,0,44,2.77881927199042,0,0,0,7.82e-14,6.75e-14,100,0.458874166,0,0,0,5609,"TRAIN"
"7520",1998,7,28.94,-95.17,30.38,29.74,30.43,0.357674444271816,3.6,36,0,0,16,2.77881927199042,0,0,0,100,0,-7.11e-15,0.899999976,0,0,0,5611,"TRAIN"
"10862",2003,7,28.38,-94.01,29.2,20.15,36.14,0.425267735404344,4.7,53,0,0,51,2.83907846350861,0,0,16.66666603,50.16666794,100,33.16666794,0.886989236,0,0,0,5612,"TRAIN"
"13026",2007,6,28.72,-95.5,28.82,28.62,31.78,1.43983512804792,5,25,0,0,16,2.77881927199042,0,0,0,42,0,49,1,0,0,0,5613,"TRAIN"
"14683",2009,6,26.78,-97.1,26.81,21.97,36.48,-0.462035459596559,4.5,31,0,0,32,2.77881927199042,0,0,6.923218727,58.62250137,5.175121784,30.45411873,0.735303104,0,0,0,5615,"TRAIN"
"260",1988,6,29.51,-88.62,26.05,20.28,36.46,0.165514438477573,3.8,10,0,0,40,3.26193531432865,0,0,8.79e-14,82.5,7.11e-14,2,0.613668501,0,0,0,5616,"TRAIN"
"5040",1994,7,28.45,-90.42,29,21.27,36.25,-1.51412773262978,4.9,60,3,0.05,46,3.00071981506503,0,1.422551,0,95,8.53e-14,4,1.036739469,0,1,1.38629436111989,5617,"TRAIN"
"8266",1999,7,28.77,-95.39,29.11,27.29,33.27,1.31103187661934,0,22,0,0,16,2.77881927199042,0,0,1.38e-14,99,4.17e-14,1,0.899999976,0,0,0,5618,"TRAIN"
"16378",2011,7,29.04,-94.08,31.02,27.3,33.58,0.647103242058538,1.6,30,6,0.2,17,2.2082744135228,0,0,0,-6.68e-13,1.39e-13,100,0.713865399,0,1,2.56494935746154,5619,"TRAIN"
"12770",2006,7,29.19,-89.99,31.3,28.34,35.53,2.28340227357727,1.3,23,0,0,10,2.31253542384721,0,6.673381181,0,49,0,50,3.11022234,0,0,0,5620,"TRAIN"
"7490",1998,6,27.65,-96.41,28.84,20.9,36.33,-1.96611285637283,5.1,63,0,0,71,3.40452517175483,0,0,2.343071699,79.83552551,13.86145687,14.13453102,0.85515362,0,0,0,5621,"TRAIN"
"10426",2002,7,28.52,-90.65,29.1,25.87,36.43,-1.46967597005894,5.3,18,0,0,34,2.94968833505258,0,7.893720751,3.247393131,72.45298004,2.104337215,22.64274025,0.625331163,0,0,0,5622,"TRAIN"
"19651",2016,7,28.54,-90.12,30.37,20.82,36.4,-1.89711998488588,4.2,30,1,0.03333333,62,3.46885603013597,0,7.493065903,1.95e-14,100,1.99e-13,-4.26e-14,1.438395977,0,1,1.09861222200144,5623,"TRAIN"
"1741",1989,7,29.05,-92.5,28.55,23.71,35.49,-0.544727175441672,0.9,58,0,0,23,2.71469474382088,0,0,6.22e-15,100,7.06e-14,4.26e-14,0.699999988,0,0,0,5624,"TRAIN"
"7021",1997,7,29.22,-92.76,29.84,24.14,35.32,-0.210721031315653,0.1,59,0,0,19,1.62924053973028,0,0,19.7536602,55.88491821,0,15.56567383,1,0,0,0,5625,"TRAIN"
"9043",2000,7,28.88,-90.65,30.5,28.59,35.95,2.09433015417359,3.2,16,5,0.3125,12,2.31253542384721,0,3.679786,0,2,6.66e-14,94,1.087410688,0,1,2.98315349134713,5626,"TRAIN"
"261",1988,6,29.45,-88.67,25.87,19.96,36.39,-0.0512932943875506,3.4,20,0,0,44,3.52929738428947,0,0,5.86e-14,50,0,46.5,0.70103085,0,0,0,5627,"TRAIN"
"8835",2000,6,26.55,-97.07,26.51,23.84,36.38,-1.71479842809193,5.8,15,0,0,34,3.26193531432865,0,0,100,1.42e-14,0,-1.07e-14,0.478643239,0,0,0,5628,"TRAIN"
"11406",2004,7,28.71,-91.43,30.38,25.89,35.77,1.34286480319255,3.8,27,0,0,24,2.64617479738412,0,8.589069334,5.067540169,64.25956726,0.470695585,24.23042488,1.684645891,0,0,0,5629,"TRAIN"
"12646",2006,7,28.55,-95.61,28.68,28.66,32.95,0.488580014818671,4.8,53,3,0.05660377,20,2.77881927199042,1,7.699153669,0,32,5.11e-14,67,0.5,0,1,1.48074649108654,5630,"TRAIN"
"11346",2004,7,28.67,-93.66,29.33,24.25,35.31,-0.867500567704723,5.6,14,4,0.2857143,33,2.64617479738412,0,3.249268591,19.26356697,36.45976257,1,46.960186,0.905338645,0,1,2.89827698464737,5631,"TRAIN"
"22202",2021,6,24.81,-83.47,28.96,22.47,36.44,-4.60517018598809,6.2,30,0,0,65,1.80828877117927,0,0,50,-1.03e-12,0,50,1.802870989,0,0,0,5632,"TRAIN"
"22590",2021,7,29.56,-92.88,30.19,29.07,30.77,1.58923520511658,2.8,30,0,0,11,2.40694510831829,0,0,0,100,2.37e-14,-8.53e-14,1.037292719,0,0,0,5633,"TRAIN"
"17682",2013,6,28.86,-91.66,32.06,23.54,36.15,0.982078472412158,1.5,30,0,0,19,2.2082744135228,0,0.987243798,3.73e-14,67,0,33,1.065131068,0,0,0,5635,"TRAIN"
"357",1988,7,26.5,-97.07,28.28,21.56,36.13,-2.20727491318972,6.4,11,0,0,29,3.37073817417745,0,0,11.88118839,33.33333206,0,51,0.400000006,0,0,0,5636,"TRAIN"
"21724",2019,6,29.16,-94.29,29.43,26.79,31.78,-0.27443684570176,1.8,30,27,0.9,14,1.80828877117927,0,5.504682128,1,50,0,48,0.624397278,0,1,4.00733318523247,5637,"TRAIN"
"16920",2012,6,27.91,-96.15,28.28,20.92,36.38,-2.65926003693278,5.1,30,4,0.1333333,55,3.22286784613774,0,0,2.47719264,68.62168884,16.7986927,30.34131813,0.911484301,0,1,2.19722435511397,5638,"TRAIN"
"15482",2010,6,30.03,-86.07,31.1,19.27,36.18,1.05779029414785,5.6,30,9,0.3,30,2.2082744135228,0,0,3.760062695,15.09304142,7.055821419,76.76607513,0.300300419,0,1,2.94443897916644,5639,"TRAIN"
"8959",2000,7,28.66,-93.66,30.2,25.53,36.15,-1.56064774826467,4.4,12,6,0.5,33,2.64617479738412,0,2.641736,19.26356697,36.45976257,1,46.960186,0.905338645,0,1,3.43398720448515,5640,"TRAIN"
"18108",2014,6,25.9,-81.9,29.7,28.94,36.06,0.86288995514704,5.9,30,0,0,12,2.4932054526027,0,0,7.11e-14,3.45e-13,6.75e-14,100,1.330451488,3,0,0,5641,"TRAIN"
"8192",1999,6,26,-96.87,28.57,26.85,35.99,-0.755022584278033,6.1,13,0,0,37,2.64617479738412,0,0,0,41.5,1.51e-14,25,0.633718789,0,0,0,5642,"TRAIN"
"20942",2018,7,28.58,-92.26,30.37,22.99,36.21,-1.23787435600162,3.8,30,10,0.3333333,42,2.2082744135228,0,13.39573171,20.83309937,60.4973526,1.929098725,17.20924187,0.857780159,0,1,3.04452234248532,5643,"TRAIN"
"21216",2019,6,28.38,-84.81,29.17,21.05,36.22,-4.60517018598809,6,30,0,0,63,2.89591193827178,0,0,19.15856361,12.30662727,3.14574337,70.31092072,0.651787758,0,0,0,5644,"TRAIN"
"19415",2016,6,25.69,-83.46,29.75,21.98,36.54,-3.50655789731998,6,30,0,0,66,2.4932054526027,0,0,6,18,0,76,0.90056783,0,0,0,5645,"TRAIN"
"16972",2012,6,28.64,-94.09,28.66,25.05,35.11,-1.20397280432594,4.2,30,26,0.8666667,32,2.31253542384721,0,0,15.79469681,40.29760361,4.660624027,41.58548355,0.89764607,0,1,3.97029195128797,5647,"TRAIN"
"9821",2001,7,26.39,-97.04,27.2,22.8,36.5,-0.994252273343867,5.7,10,0,0,27,3.22286784613774,0,0,100,-2.91e-13,0,-3.91e-14,0.451084316,0,0,0,5649,"TRAIN"
"5617",1995,7,27.72,-95.72,28.32,18.72,34.8,-0.301105092783922,4,12,0,0,163,4.66438204561994,0,0,5.799521446,69.92033386,2.316339254,25.76393127,0.994481087,0,0,0,5650,"TRAIN"
"22573",2021,7,28.56,-93.51,29.3,27.33,36.14,-3.50655789731998,8.1,30,1,0.03333333,38,2.4932054526027,0,5.672297572,50,3.84e-13,0,50,0.938820899,0,1,1.09861222200144,5651,"TRAIN"
"14864",2009,7,29.43,-93.11,29.81,28.48,33.45,2.4518667957098,3.7,30,0,0,14,1.1314021114911,0,0,9.33e-14,100,2.84e-14,-1.35e-13,0.776916921,0,0,0,5652,"TRAIN"
"16142",2011,6,30.1,-85.98,28.81,22.43,35.77,0.657520002916794,6.3,30,0,0,28,3.3357695763397,0,0,3.054910421,13.46642685,8.139586449,76.41595459,0.410026908,0,0,0,5653,"TRAIN"
"2942",1991,6,27.4,-96.88,29.12,23.61,36.12,-0.139262067333508,5.9,36,0,0,41,2.94968833505258,0,0,3.206242085,82.18526459,1.54260993,7.027593136,0.927757323,0,0,0,5654,"TRAIN"
"14370",2009,7,27.36,-82.87,30.59,29.78,36.27,-0.0512932943875506,6.9,30,0,0,14,2.64617479738412,0,0,100,5.61e-13,1.03e-13,-2.13e-14,0.300000012,0,0,0,5655,"TRAIN"
"14640",2009,6,29.85,-88.32,28.27,22.01,36.29,0.488580014818671,5.7,30,1,0.03333333,35,2.2082744135228,0,0,9.77e-15,29,9.15e-14,70,0.372858673,0,1,1.09861222200144,5656,"TRAIN"
"18153",2014,6,30.01,-85.73,29.06,22.1,35.65,-1.51412773262978,6.4,30,0,0,22,3.09557760852371,0,0,2.33553648,9.788899422,3.951004028,82.78695679,1.131111622,0,0,0,5658,"TRAIN"
"5724",1995,7,28.21,-91.43,29.05,16.61,36.21,-1.38629436111989,3.8,51,0,0,85,3.26193531432865,0,3.765684,10.68474674,69.01449585,34.11804962,18.87873268,1.060189009,1,0,0,5659,"TRAIN"
"4814",1994,6,29.35,-88.38,28.57,19.11,36.24,-0.27443684570176,5.2,43,0,0,61,2.57261223020711,0,0,3.02e-14,-8.88e-13,0,100,0.585699618,0,0,0,5660,"TRAIN"
"13675",2008,6,28.5,-95.08,29.58,22.05,35.93,-0.22314355131421,2.5,41,0,0,34,2.09186406167839,0,0.802085747,0,67,0,33,0.721123636,0,0,0,5661,"TRAIN"
"17072",2012,7,27.98,-84.27,29.23,23.02,36.3,-2.65926003693278,6.8,30,0,0,57,2.4932054526027,0,0,21.63657761,10.10674095,11.97595024,63.12605667,0.481925011,0,0,0,5662,"TRAIN"
"14825",2009,6,29.22,-93.9,30.01,27.05,34.13,0.231111720963387,4.9,30,0,0,15,1.80828877117927,0,0,4,13,0,57,0.681417465,0,0,0,5664,"TRAIN"
"12732",2006,7,28.31,-91.88,29.69,20.79,35.43,-1.10866262452161,4.5,54,0,0,66,2.57261223020711,0,9.270408171,0,100,0,-5.68e-14,1.023573399,0,0,0,5665,"TRAIN"
"20857",2018,6,27.54,-96.27,28.2,20.24,36.41,-4.60517018598809,5,30,0,0,108,3.85227300102237,0,0,0,100,7.77e-15,-4.97e-14,0.931676686,0,0,0,5666,"TRAIN"
"4891",1994,6,28.17,-95.96,28.42,20.55,36.06,-2.20727491318972,5.7,25,1,0.04,33,2.40694510831829,0,0,4.32937336,61.89117813,2.670961142,32.82967377,0.949751973,0,1,1.22377543162212,5667,"TRAIN"
"344",1988,6,27.04,-97.15,28.42,24.61,36.19,-2.40794560865187,7.2,34,0,0,30,2.83907846350861,0,0,0,99,8.55e-15,1,0.899999976,0,0,0,5669,"TRAIN"
"2959",1991,6,28.18,-95.7,29.4,25.6,33.98,-0.82098055206983,5.3,52,3,0.05769231,38,2.57261223020711,0,2.486153,6.947771072,58.20054626,0.250497162,33.32201385,0.944618285,0,1,1.49549368411936,5670,"TRAIN"
"9026",2000,7,28.37,-91.17,31.11,20.35,36.39,-1.13943428318836,3.6,55,3,0.05454545,56,3.18221184049661,0,0.1301895,5.999835968,71.37029266,1.24e-14,19.17741394,1.175597787,0,1,1.4522522650819,5671,"TRAIN"
"20958",2018,7,28.82,-89.48,29.86,22.27,36.41,0.364643113587909,4.8,30,10,0.3333333,74,4.30541553230204,0,0,0,100,0,2.13e-14,1.278643966,0,1,3.04452234248532,5672,"TRAIN"
"7518",1998,6,27.78,-95.44,29.1,19.16,36.31,-1.77195684193188,4,41,0,0,137,4.33204826486764,0,0,49,-4.19e-13,7.6e-14,5.33e-14,0.983484268,0,0,0,5673,"TRAIN"
"14815",2009,6,28.41,-93.54,30.33,21.42,36.22,-0.186329578191493,4.8,30,0,0,51,2.83907846350861,0,2.931383405,0,67,0,33,0.935906112,0,0,0,5674,"TRAIN"
"17005",2012,6,28.27,-93.06,28.55,23.44,36.42,-2.30258509299405,6.4,30,1,0.03333333,62,2.64617479738412,0,7.817930855,25,33.5,1.73e-13,41.5,1.004104733,0,1,1.09861222200144,5677,"TRAIN"
"17696",2013,6,28.28,-90.24,30.36,19.53,36.44,-0.415515443961666,3.7,30,0,0,91,3.7635229971097,0,3.552201868,5.021528244,83.09181976,10.39764881,8.042679787,1.075670481,0,0,0,5678,"TRAIN"
"20239",2017,6,28.63,-94.94,27.69,26.92,32.75,0.104360015324243,3.5,34,6,0.1764706,29,2.2082744135228,0,3.807817603,8.88e-16,50,2.42e-14,50,0.715250909,0,1,2.44999044559548,5681,"TRAIN"
"16739",2012,6,29.18,-85.31,27.17,25.11,36.22,-0.22314355131421,6.8,30,0,0,38,2.64617479738412,0,0,32,12,0,54,1.076335907,0,0,0,5682,"TRAIN"
"18104",2014,6,26.8,-82.39,29.8,29.36,35.97,-0.356674943938732,6.7,30,0,0,11,2.40694510831829,0,0,100,-8.28e-13,0,-7.82e-14,0.642460346,2,0,0,5683,"TRAIN"
"19550",2016,6,28.5,-94.32,30.06,24.51,36.01,-0.49429632181478,5.8,31,17,0.5483871,37,2.31253542384721,0,0,0,50,0,50,0.913443983,0,1,3.52351017210065,5684,"TRAIN"
"15738",2010,7,28.22,-95.34,29.52,21.34,35.72,-0.105360515657826,2.4,30,0,0,44,2.71469474382088,0,0,5.144961834,52.05786514,0,43.96287155,0.860360563,0,0,0,5687,"TRAIN"
"22531",2021,7,27.75,-95.75,28.59,21.3,36.32,-1.02165124753198,6.3,30,0,0,83,3.37073817417745,0,0,1.07e-14,67,5.35e-14,33,1.012041569,0,0,0,5688,"TRAIN"
"3207",1991,7,28.99,-89.91,30.23,24.12,35.5,1.42791603581071,2.9,12,0,0,32,3.09557760852371,0,7.703938,1.24e-14,100,1.48e-13,2.84e-14,2.366770744,0,0,0,5690,"TRAIN"
"16308",2011,6,26.7,-96.73,28.64,19.42,36.39,-0.385662480811985,4.5,30,0,0,68,3.29953372788566,0,0,5.666474342,76.14490509,17.71347618,14.59741592,0.905248106,0,0,0,5691,"TRAIN"
"8758",2000,7,28.49,-90.74,30.53,22.8,36.22,-0.49429632181478,4.6,30,0,0,35,2.94968833505258,0,3.556545,3.247393131,72.45298004,2.104337215,22.64274025,0.625331163,0,0,0,5692,"TRAIN"
"14922",2009,7,28.66,-91.04,30.32,24.45,35.99,0.636576829071551,1.6,31,0,0,16,2.2082744135228,0,10.32051897,16,38,0,41,1.063171744,0,0,0,5693,"TRAIN"
"18911",2015,6,26.42,-96.55,29.04,20.03,36.38,-0.776528789498996,5,30,1,0.03333333,63,2.89591193827178,0,0,0,50,0,50,0.813891113,0,1,1.09861222200144,5694,"TRAIN"
"8228",1999,6,27.38,-97.28,28.53,28.16,35.42,0.828551817566148,5.5,12,5,0.4166667,13,2.57261223020711,0,0,0,7.5,0,92.5,0.300000012,0,1,3.25809661494456,5695,"TRAIN"
"3202",1991,7,28.55,-90.49,29.47,24.49,36.07,0.698134722070984,1.2,30,0,0,34,2.89591193827178,0,0,7.19e-14,93,2.93e-13,6,0.815029919,0,0,0,5696,"TRAIN"
"16249",2011,6,27.36,-83.69,29.71,21.36,36.32,0.378436435720245,7.2,30,0,0,50,2.2082744135228,0,0,24.06223488,7.479597092,2.894826174,66.69174194,0.883046985,0,0,0,5700,"TRAIN"
"7073",1997,7,28.53,-90.48,30.22,22.23,36.23,0.802001585472027,1.4,19,0,0,38,3.00071981506503,0,3.746011,3.46e-14,92,2.56e-13,6,0.803330004,0,0,0,5701,"TRAIN"
"4018",1993,6,27.16,-96.65,28.13,21.16,36.26,-1.34707364796661,6.3,57,0,0,86,3.37073817417745,0,0,1.847887516,89.9909668,5.835855007,0.734082758,1.062027454,0,0,0,5702,"TRAIN"
"2940",1991,6,27.82,-96.63,29.7,25.07,35.95,-0.713349887877465,5.4,18,0,0,34,2.77881927199042,0,0,1.02e-14,100,0,-5.33e-14,0.756408274,0,0,0,5703,"TRAIN"
"16850",2012,6,28.03,-84.35,27.69,24.35,36.34,-4.60517018598809,6.6,30,0,0,62,2.77881927199042,0,0,21.63657761,10.10674095,11.97595024,63.12605667,0.481925011,0,0,0,5704,"TRAIN"
"2095",1990,7,28.17,-91.02,29.37,19.17,36.98,-1.04982212449868,5,34,0,0,100,3.85227300102237,0,0,9.4044981,72.86287689,21.30580521,15.35994816,1.094115257,0,0,0,5707,"TRAIN"
"2889",1991,6,29.39,-88.25,27.2,23.9,36.16,-1.77195684193188,6.1,60,0,0,59,2.89591193827178,0,0.9014997,0,16,2.49e-14,84,0.461086839,0,0,0,5708,"TRAIN"
"4991",1994,7,28.18,-91.58,29.31,19.79,36.33,-0.356674943938732,5.1,50,0,0,86,3.13983261752775,0,3.910059,11.73661518,68.08054352,29.69701195,19.85455322,1.054250717,0,0,0,5709,"TRAIN"
"6233",1996,7,29.02,-90.39,30.8,28,30.44,2.6616571615325,2.7,11,0,0,9,2.2082744135228,0,0,9.77e-15,3,0,77,1.811496139,0,0,0,5710,"TRAIN"
"4207",1993,7,28.97,-89.52,30.14,28.38,36.14,3.18717873812495,3.5,10,0,0,41,3.71600812150219,5,14.65602,7.99e-15,90,2.09e-13,10,1.184330583,0,0,0,5711,"TRAIN"
"10339",2002,7,29.02,-92.71,28.8,26.41,36.19,0.0676586484738149,1.6,10,1,0.1,25,1.80828877117927,0,0,100,6.82e-13,0,-2.13e-14,0.619639218,0,1,1.94591014905531,5713,"TRAIN"
"6267",1996,6,26.46,-96.63,27.94,20.21,36.42,-1.30933331998376,6,44,0,0,54,2.4932054526027,0,0,1.73e-14,100,3.51e-14,-3.91e-14,0.853416085,0,0,0,5714,"TRAIN"
"14877",2009,7,28.61,-92.84,30.07,22.38,36.15,-0.23572233352107,5.1,30,0,0,36,1.96009478404727,0,7.571787904,27.6865387,47.15194702,3.945009947,26.33524132,0.858673573,0,0,0,5715,"TRAIN"
"13762",2008,7,28.78,-93.01,30.03,24.95,35.37,0.717839793150317,1.1,42,8,0.1904762,29,2.09186406167839,1,4.892627351,2.22e-15,-2.06e-13,0,100,0.718955934,0,1,2.51999801557628,5716,"TRAIN"
"15824",2010,7,28.13,-93.37,30.16,19.16,36.38,-0.127833371509885,4.9,30,1,0.03333333,76,3.09557760852371,0,5.227741206,21.83174515,52.47816086,18.09928894,21.99771118,0.919206083,0,1,1.09861222200144,5717,"TRAIN"
"22607",2021,7,28.21,-91.63,30.09,20.84,36.46,-4.60517018598809,5.2,30,0,0,79,2.94968833505258,0,8.153778023,11.73661518,68.08054352,29.69701195,19.85455322,1.054250717,0,0,0,5718,"TRAIN"
"16802",2012,6,26.28,-81.94,29.63,29.64,36.7,0.488580014818671,6.1,30,0,0,9,2.2082744135228,0,0,1.42e-14,-2.03e-13,3.16e-13,100,2.997871637,2,0,0,5719,"TRAIN"
"277",1988,6,28.32,-95.02,27.06,20.52,35.98,-2.65926003693278,7.4,41,0,0,43,2.40694510831829,0,0,0,33,0,67,0.840048611,0,0,0,5720,"TRAIN"
"16438",2011,7,28.56,-92.16,30.51,21.26,36,0.512823626428664,4.1,30,7,0.2333333,43,2.31253542384721,0,0,17.23695564,63.97838974,1.238090038,15.83041286,0.804190576,0,1,2.70805006776887,5721,"TRAIN"
"5535",1995,6,29.75,-88.27,27.12,22.59,35.87,-0.7339691750802,5.8,55,13,0.2363636,39,1.96009478404727,0,0,2,14,7.11e-14,83,0.200000003,0,1,2.7200983959058,5722,"TRAIN"
"6886",1997,6,26.71,-97.05,25.51,21.24,36.07,-1.04982212449868,5.3,40,0,0,35,2.89591193827178,0,0,9.789624214,51.88615417,4.568124294,36.27560806,0.597164571,0,0,0,5723,"TRAIN"
"6202",1996,7,28.55,-90.86,29.7,23.55,36.13,1.66392609771817,2.3,18,0,0,26,2.57261223020711,0,0,4.626362324,62.59729004,0,32.32102585,0.851962447,0,0,0,5724,"TRAIN"
"8288",1999,7,29.07,-95.07,29.69,29.59,28.5,1.82616089594539,8,23,0,0,13,2.57261223020711,0,0,0,40,0,51,1,0,0,0,5725,"TRAIN"
"1103",1988,7,29.61,-88.81,27.2,27,33,0.165514438477573,6.1,48,0,0,12,2.31253542384721,5,12.51718,10,30,1.78e-13,60,0.582736373,0,0,0,5726,"TRAIN"
"16241",2011,6,27.35,-82.96,29.37,27.9,36.35,0.512823626428664,6.5,31,0,0,20,2.4932054526027,0,0,100,7.67e-13,0,-4.97e-14,0.400000006,0,0,0,5727,"TRAIN"
"1857",1990,7,28.52,-90.62,31.49,22.98,35.86,1.57069708411767,0.9,21,0,0,34,2.94968833505258,1,5.686927,0,67,2.34e-13,33,0.667339385,0,0,0,5728,"TRAIN"
"12849",2007,6,29.19,-89.92,30.66,28.64,31,2.55412171880947,2.9,30,0,0,13,2.57261223020711,0,10.8649991,0,57,0,43,2.309137344,0,0,0,5729,"TRAIN"
